family_code,workbook_role,workbook_name,worksheet_name,header_row,first_data_row,last_data_row,description_column,code_column,hex_column,confidence,reason
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,12,13,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a12,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae12,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,12,13,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,13,14,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad13,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,13,14,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a13,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae13,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,13,14,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,14,15,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad14,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,14,15,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a14,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae14,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,14,15,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,15,16,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad15,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,15,16,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a15,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae15,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,15,16,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,16,17,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad16,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,16,17,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a16,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae16,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,16,17,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,17,18,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad17,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,17,18,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a17,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae17,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,17,18,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,18,19,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad18,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,18,19,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a18,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae18,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,18,19,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,19,20,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad19,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,19,20,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a19,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae19,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,19,20,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,20,21,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad20,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,20,21,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a20,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae20,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,20,21,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,21,22,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad21,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,21,22,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a21,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae21,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,21,22,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,22,23,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad22,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,22,23,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a22,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae22,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,22,23,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,23,24,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad23,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,23,24,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a23,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae23,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,23,24,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,24,25,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad24,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,24,25,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a24,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae24,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,24,25,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,25,26,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad25,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,25,26,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a25,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae25,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,25,26,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,26,27,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad26,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,26,27,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a26,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae26,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,26,27,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,27,28,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad27,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,27,28,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a27,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae27,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,27,28,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,28,29,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad28,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,28,29,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a28,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae28,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,28,29,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,29,30,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad29,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,29,30,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a29,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae29,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,29,30,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,30,31,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad30,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,30,31,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a30,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae30,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,30,31,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,31,32,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad31,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,31,32,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a31,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae31,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,31,32,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,32,33,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad32,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,32,33,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a32,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae32,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,32,33,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,33,34,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad33,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,33,34,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a33,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae33,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,33,34,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,34,35,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad34,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,34,35,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a34,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae34,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,34,35,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,35,36,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad35,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,35,36,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a35,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae35,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,35,36,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,36,37,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad36,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,36,37,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a36,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae36,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,36,37,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,2,3,502,BR,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,2,3,502,BV,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,2,3,502,BW,,,medium,Description-like header 'frame size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,2,3,58,BZ,,,medium,Description-like header 'frame size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,26,73,119,C,,,medium,Description-like header 'not sized for full trim'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,31,32,69,B,,,medium,Description-like header 'ansi size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,D,,,medium,"Description-like header '=index(table4[],match(d31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,E,,,medium,"Description-like header '=index(table4[],match(e31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,F,,,medium,"Description-like header '=index(table4[],match(f31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,G,,,medium,"Description-like header '=index(table4[],match(g31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,H,,,medium,"Description-like header '=index(table4[],match(h31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,I,,,medium,"Description-like header '=index(table4[],match(i31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,J,,,medium,"Description-like header '=index(table4[],match(j31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,K,,,medium,"Description-like header '=index(table4[],match(k31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,L,,,medium,"Description-like header '=index(table4[],match(l31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,M,,,medium,"Description-like header '=index(table4[],match(m31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,N,,,medium,"Description-like header '=index(table4[],match(n31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,O,,,medium,"Description-like header '=index(table4[],match(o31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,P,,,medium,"Description-like header '=index(table4[],match(p31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,Q,,,medium,"Description-like header '=index(table4[],match(q31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,R,,,medium,"Description-like header '=index(table4[],match(r31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,S,,,medium,"Description-like header '=index(table4[],match(s31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,T,,,medium,"Description-like header '=index(table4[],match(t31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,U,,,medium,"Description-like header '=index(table4[],match(u31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,V,,,medium,"Description-like header '=index(table4[],match(v31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,119,W,,,medium,"Description-like header '=index(table4[],match(w31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,X,,,medium,"Description-like header '=index(table4[],match(x31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,Y,,,medium,"Description-like header '=index(table4[],match(y31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,Z,,,medium,"Description-like header '=index(table4[],match(z31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AA,,,medium,"Description-like header '=index(table4[],match(aa31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AB,,,medium,"Description-like header '=index(table4[],match(ab31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AC,,,medium,"Description-like header '=index(table4[],match(ac31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AD,,,medium,"Description-like header '=index(table4[],match(ad31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AE,,,medium,"Description-like header '=index(table4[],match(ae31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AF,,,medium,"Description-like header '=index(table4[],match(af31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AG,,,medium,"Description-like header '=index(table4[],match(ag31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AH,,,medium,"Description-like header '=index(table4[],match(ah31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AI,,,medium,"Description-like header '=index(table4[],match(ai31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AJ,,,medium,"Description-like header '=index(table4[],match(aj31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AK,,,medium,"Description-like header '=index(table4[],match(ak31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AL,,,medium,"Description-like header '=index(table4[],match(al31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AM,,,medium,"Description-like header '=index(table4[],match(am31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AN,,,medium,"Description-like header '=index(table4[],match(an31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AO,,,medium,"Description-like header '=index(table4[],match(ao31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AP,,,medium,"Description-like header '=index(table4[],match(ap31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AQ,,,medium,"Description-like header '=index(table4[],match(aq31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AR,,,medium,"Description-like header '=index(table4[],match(ar31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AS,,,medium,"Description-like header '=index(table4[],match(as31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AT,,,medium,"Description-like header '=index(table4[],match(at31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AU,,,medium,"Description-like header '=index(table4[],match(au31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AV,,,medium,"Description-like header '=index(table4[],match(av31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AW,,,medium,"Description-like header '=index(table4[],match(aw31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
